district,page,price_clean,bedrooms_clean,bathrooms_clean,garage_clean,land_area_clean,building_area_clean
Sukmajaya,1479,750000000.0,3.0,2.0,1.0,63.0,75.0
Pancoran Mas,1479,400000000.0,3.0,2.0,1.0,50.0,70.0
Sawangan,1479,565000000.0,2.0,1.0,1.0,70.0,45.0
Beji,1479,2700000000.0,11.0,11.0,2.0,68.0,162.0
Cilodong,1479,913000000.0,3.0,2.0,1.0,63.0,63.0
Sukmajaya,1480,1350000000.0,3.0,3.0,1.0,103.0,100.0
Depok I,1480,4500000000.0,4.0,4.0,,322.0,400.0
Citayam,1480,185000000.0,2.0,1.0,1.0,42.0,33.0
Tapos,1480,4200000000.0,4.0,4.0,2.0,200.0,270.0
Cilodong,1480,4500000000.0,6.0,4.0,,345.0,400.0
Bojong Sari,1480,507000000.0,2.0,1.0,1.0,61.0,35.0
Cimanggis,1480,2800000000.0,6.0,4.0,2.0,456.0,300.0
Harjamukti,1480,1040000000.0,3.0,3.0,2.0,62.0,85.0
Sukmajaya,1480,3800000000.0,3.0,2.0,4.0,200.0,150.0
Pangkalan Jati,1480,4850000000.0,4.0,3.0,2.0,155.0,140.0
Harjamukti,1480,1480000000.0,3.0,3.0,2.0,90.0,89.0
Bojong Sari,1480,380000000.0,2.0,1.0,1.0,50.0,36.0
Cinere,1480,3500000000.0,3.0,3.0,2.0,267.0,200.0
Pancoran Mas,1480,1600000000.0,3.0,2.0,1.0,72.0,105.0
Cinere,1481,675000000.0,2.0,1.0,1.0,74.0,52.0
Sawangan,1481,675000000.0,2.0,1.0,1.0,74.0,52.0
Depok II,1481,2400000000.0,3.0,3.0,2.0,133.0,120.0
Sukmajaya,1481,1270000000.0,4.0,1.0,1.0,210.0,135.0
Cimanggis,1481,1050000000.0,3.0,2.0,1.0,105.0,70.0
Pancoran Mas,1481,450000000.0,3.0,2.0,1.0,50.0,75.0
Cilodong,1481,1400000000.0,3.0,3.0,2.0,104.0,100.0
Cipayung,1481,450000000.0,3.0,2.0,1.0,50.0,75.0
Citayam,1481,450000000.0,3.0,2.0,1.0,50.0,75.0
Cibubur,1481,1200000000.0,2.0,1.0,1.0,90.0,60.0
Cinangka,1481,600000000.0,2.0,1.0,2.0,75.0,45.0
Cinangka,1481,560000000.0,2.0,1.0,2.0,64.0,45.0
Cibubur,1481,1050000000.0,3.0,2.0,2.0,154.0,100.0
Cinere,1481,1500000000.0,3.0,2.0,1.0,80.0,100.0
Pancoran Mas,1481,985000000.0,3.0,3.0,1.0,60.0,100.0
Depok II,1481,775000000.0,2.0,2.0,1.0,78.0,78.0
Gandul,1481,1290000000.0,3.0,3.0,2.0,97.0,110.0
Limo,1481,1290000000.0,3.0,3.0,2.0,97.0,110.0
Cinere,1482,3300000000.0,6.0,4.0,1.0,322.0,500.0
Beji,1482,1290000000.0,3.0,3.0,2.0,97.0,110.0
Pancoran Mas,1482,1290000000.0,3.0,3.0,2.0,97.0,110.0
Cinere,1482,5000000000.0,4.0,4.0,2.0,442.0,450.0
Cinere,1482,5000000000.0,4.0,3.0,2.0,328.0,280.0
Cinere,1482,4000000000.0,4.0,4.0,1.0,250.0,200.0
Kukusan,1482,777000000.0,3.0,2.0,1.0,42.0,64.0
Krukut,1482,1290000000.0,3.0,3.0,2.0,97.0,110.0
Cinere,1482,3800000000.0,5.0,3.0,1.0,240.0,200.0
Cinere,1482,4200000000.0,4.0,3.0,2.0,250.0,260.0
Cinere,1482,4250000000.0,3.0,2.0,1.0,280.0,147.0
Cinere,1482,4500000000.0,2.0,2.0,1.0,208.0,120.0
Cinere,1482,4900000000.0,3.0,3.0,1.0,240.0,280.0
Pancoran Mas,1482,649000000.0,3.0,2.0,1.0,39.0,54.0
Cilodong,1482,850000000.0,3.0,3.0,2.0,191.0,125.0
Pancoran Mas,1482,1040000000.0,3.0,2.0,1.0,129.0,50.0
Margonda,1482,1850000000.0,5.0,5.0,1.0,90.0,140.0
Cilodong,1482,1380000000.0,2.0,,,78.0,84.0
Sawangan,1483,380000000.0,2.0,1.0,1.0,60.0,30.0
Limo,1483,4300000000.0,7.0,5.0,1.0,350.0,300.0
Cinere,1483,4000000000.0,7.0,5.0,2.0,343.0,400.0
Pangkalan Jati,1483,2500000000.0,3.0,3.0,1.0,230.0,160.0
Cinere,1483,1900000000.0,4.0,4.0,2.0,91.0,120.0
Sawangan,1483,970000000.0,2.0,1.0,1.0,50.0,62.0
Depok II,1483,959000000.0,3.0,2.0,2.0,96.0,70.0
Sukmajaya,1483,475000000.0,2.0,2.0,,72.0,36.0
Limo,1483,450000000.0,2.0,1.0,,70.0,50.0
Tanah Baru,1483,1450000000.0,4.0,4.0,1.0,80.0,145.0
Margonda,1483,2900000000.0,3.0,1.0,,100.0,256.0
Depok I,1483,1500000000.0,3.0,1.0,2.0,158.0,128.0
Sawangan,1483,400000000.0,2.0,1.0,1.0,72.0,36.0
Cinere,1483,1750000000.0,3.0,2.0,1.0,150.0,250.0
Sukmajaya,1484,3100000000.0,4.0,4.0,,178.0,256.0
Beji,1484,2440000000.0,3.0,2.0,,104.0,190.0
Sawangan,1484,1030000000.0,2.0,1.0,,87.0,50.0
Sawangan,1484,720000000.0,3.0,2.0,,94.0,60.0
Beji,1484,2330000000.0,3.0,3.0,,194.0,143.0
Beji,1484,830000000.0,2.0,1.0,,72.0,40.0
Pancoran Mas,1484,1440000000.0,3.0,2.0,,135.0,100.0
Pancoran Mas,1484,1440000000.0,3.0,2.0,,88.0,92.0
Pancoran Mas,1484,1330000000.0,2.0,2.0,,112.0,90.0
Pancoran Mas,1484,2770000000.0,3.0,3.0,,192.0,240.0
Pancoran Mas,1484,720000000.0,2.0,1.0,,119.0,100.0
Cipayung,1484,390000000.0,2.0,1.0,,53.0,36.0
Beji,1484,770000000.0,3.0,1.0,,72.0,100.0
Cinangka,1484,580000000.0,2.0,1.0,1.0,65.0,42.0
Cinere,1484,2900000000.0,4.0,3.0,1.0,150.0,200.0
Cipayung,1484,440000000.0,2.0,1.0,1.0,90.0,85.0
Sawangan,1484,1680000000.0,2.0,2.0,1.0,106.0,75.0
Cimanggis,1484,832000000.0,3.0,2.0,1.0,66.0,65.0
Citayam,1485,1050000000.0,2.0,1.0,,121.0,55.0
Pancoran Mas,1485,1110000000.0,3.0,2.0,,73.0,100.0
Pancoran Mas,1485,1550000000.0,5.0,4.0,,72.0,100.0
Pancoran Mas,1485,610000000.0,2.0,1.0,,72.0,55.0
Pancoran Mas,1485,1660000000.0,2.0,1.0,,112.0,46.0
Cipayung,1485,830000000.0,3.0,2.0,,90.0,70.0
Sawangan,1485,1000000000.0,2.0,1.0,,84.0,60.0
Sawangan,1485,940000000.0,2.0,2.0,,80.0,50.0
Sawangan,1485,830000000.0,2.0,2.0,,70.0,55.0
Sawangan,1485,1550000000.0,2.0,2.0,,119.0,110.0
Sawangan,1485,1440000000.0,2.0,1.0,,124.0,100.0
Sawangan,1485,720000000.0,2.0,1.0,,81.0,45.0
Sawangan,1485,700000000.0,2.0,2.0,,70.0,50.0
Sawangan,1485,1000000000.0,2.0,1.0,,120.0,60.0
Cilodong,1485,1300000000.0,3.0,2.0,1.0,72.0,120.0
Cimanggis,1485,700000000.0,3.0,3.0,1.0,53.0,67.0
Beji,1485,2500000000.0,3.0,4.0,2.0,128.0,185.0
Pancoran Mas,1485,2500000000.0,3.0,4.0,2.0,128.0,185.0
Harjamukti,1485,1300000000.0,3.0,2.0,1.0,105.0,125.0
Tapos,1486,1650000000.0,4.0,2.0,1.0,110.0,100.0
Cinangka,1486,597000000.0,2.0,1.0,1.0,87.0,36.0
Harjamukti,1486,1600000000.0,3.0,2.0,2.0,145.0,185.0
Cinangka,1486,800000000.0,3.0,2.0,1.0,60.0,66.0
Sukmajaya,1486,1100000000.0,3.0,2.0,1.0,143.0,90.0
Depok I,1486,185000000.0,2.0,1.0,1.0,40.0,36.0
Kelapa Dua,1486,1490000000.0,3.0,3.0,1.0,87.0,107.0
Cibubur,1486,3400000000.0,4.0,5.0,2.0,180.0,250.0
Pancoran Mas,1486,2500000000.0,5.0,4.0,,200.0,180.0
Sawangan,1486,695000000.0,2.0,2.0,1.0,40.0,43.0
Pancoran Mas,1486,2500000000.0,5.0,4.0,,200.0,180.0
Cinere,1486,1400000000.0,3.0,2.0,1.0,62.0,83.0
Tapos,1486,3700000000.0,3.0,,,970.0,458.0
Citayam,1486,185000000.0,2.0,1.0,1.0,42.0,33.0
Citayam,1486,50000000.0,2.0,1.0,1.0,68.0,37.0
Beji,1486,1100000000.0,3.0,3.0,1.0,53.0,100.0
Sukmajaya,1486,1700000000.0,2.0,,,80.0,80.0
Citayam,1486,50000000.0,2.0,1.0,,68.0,37.0
Pancoran Mas,1487,2400000000.0,5.0,4.0,2.0,264.0,300.0
Cibubur,1487,2000000000.0,3.0,3.0,1.0,135.0,110.0
Cibubur,1487,2300000000.0,4.0,3.0,2.0,112.0,200.0
Sukmajaya,1487,950000000.0,3.0,2.0,1.0,83.0,120.0
Cilodong,1487,720000000.0,3.0,2.0,1.0,60.0,66.0
Pancoran Mas,1487,1200000000.0,3.0,3.0,1.0,70.0,95.0
Cinere,1487,3600000000.0,3.0,2.0,1.0,200.0,300.0
Cinere,1487,2300000000.0,3.0,3.0,1.0,135.0,145.0
Cinere,1487,2500000000.0,3.0,2.0,1.0,142.0,135.0
Cinere,1487,5500000000.0,5.0,3.0,2.0,380.0,250.0
Cinere,1487,1850000000.0,5.0,5.0,2.0,127.0,200.0
Cinangka,1487,800000000.0,2.0,2.0,1.0,120.0,45.0
Bojong Sari,1487,1300000000.0,3.0,2.0,2.0,105.0,125.0
Cinere,1487,3950000000.0,3.0,3.0,1.0,200.0,93.0
Cinere,1487,3800000000.0,5.0,5.0,3.0,425.0,232.0
Cinere,1488,3800000000.0,5.0,5.0,3.0,425.0,232.0
Cinere,1488,3950000000.0,3.0,3.0,1.0,200.0,93.0
Cinere,1488,2500000000.0,4.0,3.0,1.0,144.0,260.0
Cinangka,1488,650000000.0,3.0,2.0,1.0,72.0,60.0
Cinangka,1488,1400000000.0,3.0,2.0,1.0,112.0,200.0
Sawangan,1488,1250000000.0,2.0,2.0,2.0,144.0,66.0
Cinangka,1488,700000000.0,2.0,2.0,1.0,140.0,52.0
Cinere,1488,2500000000.0,3.0,3.0,1.0,228.0,204.0
Cinere,1488,1350000000.0,3.0,3.0,1.0,72.0,90.0
Sawangan,1488,5500000000.0,6.0,4.0,2.0,777.0,400.0
Cinere,1488,1900000000.0,4.0,3.0,2.0,114.0,150.0
Cibubur,1488,910000000.0,3.0,2.0,1.0,60.0,69.0
Harjamukti,1488,1550000000.0,4.0,4.0,1.0,162.0,250.0
Pancoran Mas,1488,400000000.0,3.0,2.0,1.0,50.0,60.0
Cilodong,1488,1000000000.0,3.0,3.0,2.0,77.0,90.0
Beji,1488,1590000000.0,4.0,3.0,1.0,95.0,180.0
Cinere,1488,3700000000.0,5.0,4.0,1.0,327.0,419.0
Cilodong,1489,1070000000.0000001,3.0,3.0,2.0,77.0,90.0
Cilodong,1489,1100000000.0,3.0,3.0,2.0,80.0,90.0
Cilodong,1489,1400000000.0,3.0,3.0,2.0,105.0,110.0
Cilodong,1489,1000000000.0,2.0,2.0,,93.0,115.0
Cimanggis,1489,1400000000.0,2.0,1.0,1.0,90.0,70.0
Cibubur,1489,6050000000.0,7.0,5.0,2.0,400.0,600.0
Cimanggis,1489,1000000000.0,2.0,1.0,1.0,72.0,45.0
Cibubur,1489,2600000000.0,5.0,4.0,1.0,162.0,105.0
Cinere,1489,3000000000.0,1.0,,,158.0,120.0
Margonda,1489,4300000000.0,,6.0,1.0,387.0,400.0
Sukatani,1489,680000000.0,2.0,1.0,1.0,84.0,48.0
Pancoran Mas,1489,470000000.0,3.0,2.0,,110.0,50.0
Cimanggis,1489,1250000000.0,2.0,2.0,,198.0,100.0
Cimanggis,1489,1250000000.0,2.0,2.0,,198.0,100.0
Cimanggis,1489,2100000000.0,3.0,2.0,,66.0,90.0
Cinere,1489,600000000.0,2.0,1.0,1.0,78.0,45.0
Pancoran Mas,1489,295000000.0,2.0,1.0,1.0,50.0,36.0
Citayam,1490,185000000.0,2.0,1.0,1.0,42.0,33.0
Cimanggis,1490,670000000.0,2.0,1.0,,70.0,36.0
Beji,1490,1830000000.0,3.0,2.0,,96.0,180.0
Beji,1490,1500000000.0,3.0,2.0,,73.0,91.0
Cilodong,1490,760000000.0,3.0,1.0,,81.0,81.0
Cipayung,1490,290000000.0,2.0,1.0,1.0,50.0,36.0
Limo,1490,2800000000.0,5.0,4.0,1.0,300.0,275.0
Limo,1490,4000000000.0,5.0,2.0,2.0,400.0,198.0
Cinere,1490,330000000.0,2.0,1.0,1.0,65.0,40.0
Cinere,1490,3900000000.0,9.0,5.0,1.0,180.0,400.0
Pancoran Mas,1490,165000000.0,2.0,1.0,,30.0,30.0
Cipayung,1490,165000000.0,2.0,1.0,,30.0,30.0
Pasir Putih,1490,265000000.0,2.0,1.0,1.0,60.0,40.0
Limo,1490,1250000000.0,2.0,3.0,1.0,72.0,80.0
Sawangan,1490,265000000.0,2.0,1.0,1.0,60.0,40.0
Sawangan,1490,900000000.0,3.0,2.0,1.0,71.0,101.0
Sawangan,1491,555000000.0,2.0,1.0,1.0,60.0,40.0
Cilodong,1491,800000000.0,2.0,2.0,2.0,79.0,50.0
Bojong Sari,1491,593000000.0,2.0,1.0,1.0,65.0,44.0
Cilodong,1491,790000000.0,2.0,2.0,2.0,78.0,50.0
Sawangan,1491,1900000000.0,2.0,,,112.0,90.0
Cilodong,1491,1190000000.0,3.0,3.0,2.0,84.0,90.0
Citayam,1491,185000000.0,2.0,1.0,1.0,42.0,33.0
Citayam,1491,185000000.0,2.0,1.0,1.0,42.0,33.0
Cilodong,1491,1170000000.0,3.0,3.0,2.0,79.0,90.0
Bojong Sari,1491,798000000.0,3.0,2.0,2.0,60.0,66.0
Sawangan,1491,2200000000.0,2.0,,,105.0,157.0
Cilodong,1491,1160000000.0,3.0,3.0,2.0,74.0,90.0
Bojong Sari,1491,700000000.0,3.0,2.0,2.0,60.0,60.0
Bojong Sari,1491,695000000.0,3.0,2.0,1.0,60.0,66.0
Kukusan,1491,1500000000.0,3.0,3.0,2.0,63.0,75.0
Bojong Sari,1491,886000000.0,3.0,2.0,2.0,60.0,65.0
Cipayung,1491,799000000.0,3.0,3.0,1.0,72.0,72.0
Pancoran Mas,1491,985000000.0,3.0,2.0,1.0,60.0,90.0
Margonda,1491,3000000000.0,6.0,3.0,2.0,130.0,380.0
Sukmajaya,1492,1240000000.0,3.0,3.0,1.0,85.0,90.0
Sawangan,1492,1900000000.0,4.0,3.0,1.0,160.0,150.0
Beji,1492,1500000000.0,3.0,3.0,1.0,74.0,110.0
Bojong Sari,1492,1750000000.0,3.0,2.0,2.0,163.0,100.0
Cinere,1492,1100000000.0,2.0,1.0,1.0,120.0,70.0
Sukmajaya,1492,1350000000.0,4.0,3.0,,120.0,120.0
Limo,1492,700000000.0,2.0,1.0,,68.0,50.0
Beji,1492,9950000.0,1.0,,,2138.0,1300.0
Cinere,1492,2400000000.0,4.0,4.0,1.0,255.0,138.0
Cibubur,1492,1650000000.0,3.0,2.0,,152.0,150.0
Sawangan,1492,290000000.0,2.0,1.0,1.0,50.0,36.0
Cimanggis,1492,3200000000.0,4.0,4.0,,180.0,2507.0
Citayam,1492,385000000.0,3.0,2.0,1.0,50.0,75.0
Cipayung,1492,290000000.0,2.0,1.0,1.0,50.0,36.0
Cilodong,1492,970000000.0,3.0,3.0,1.0,70.0,80.0
Sukmajaya,1493,1100000000.0,3.0,3.0,2.0,75.0,84.0
Cilodong,1493,1100000000.0,3.0,3.0,2.0,77.0,90.0
Limo,1493,950000000.0,3.0,2.0,1.0,90.0,105.0
Cilodong,1493,895000000.0,3.0,2.0,2.0,70.0,70.0
Tanah Baru,1493,895000000.0,4.0,3.0,2.0,200.0,105.0
Cinere,1493,4500000000.0,7.0,6.0,4.0,360.0,500.0
Depok I,1493,550000000.0,3.0,1.0,1.0,65.0,47.0
Cinere,1493,4950000000.0,4.0,3.0,1.0,450.0,400.0
Depok I,1493,550000000.0,3.0,1.0,1.0,65.0,47.0
Cilodong,1493,1070000000.0000001,3.0,2.0,2.0,84.0,80.0
Cilodong,1493,1170000000.0,3.0,3.0,2.0,70.0,90.0
Cilodong,1493,1460000000.0,3.0,3.0,2.0,98.0,120.0
Sukmajaya,1493,745000000.0,2.0,2.0,1.0,69.0,50.0
Limo,1493,2000000000.0,1.0,,,53.0,102.0
Limo,1493,650000000.0,2.0,2.0,1.0,94.0,90.0
Citayam,1493,370000000.0,2.0,1.0,1.0,60.0,37.0
Cinere,1493,575000000.0,2.0,1.0,1.0,72.0,45.0
Gandul,1493,1350000000.0,2.0,1.0,1.0,93.0,85.0
Citayam,1493,780000000.0,2.0,1.0,,75.0,45.0
Cimanggis,1494,465000000.0,2.0,2.0,1.0,73.0,60.0
Citayam,1494,518000000.0,2.0,1.0,1.0,66.0,32.0
Citayam,1494,411000000.0,2.0,1.0,1.0,60.0,30.0
Cilodong,1494,790000000.0,2.0,2.0,1.0,78.0,50.0
Cipayung,1494,685000000.0,2.0,2.0,,108.0,105.0
Cinere,1494,1900000000.0,3.0,4.0,2.0,100.0,130.0
Depok I,1494,450000000.0,3.0,2.0,1.0,50.0,55.0
Pancoran Mas,1494,425000000.0,3.0,1.0,1.0,36.0,65.0
Cilodong,1494,750000000.0,2.0,2.0,1.0,67.0,45.0
Bojong Sari,1494,400000000.0,2.0,1.0,,60.0,45.0
Citayam,1494,1000000000.0,4.0,2.0,1.0,153.0,153.0
Sawangan,1494,1200000000.0,3.0,2.0,1.0,92.0,70.0
Beji,1494,5500000000.0,16.0,16.0,,510.0,360.0
Cipayung,1494,350000000.0,2.0,1.0,1.0,80.0,45.0
Cimanggis,1494,2680000000.0,3.0,3.0,2.0,119.0,128.0
Sukatani,1494,1350000000.0,4.0,1.0,1.0,90.0,165.0
Tapos,1494,1500000000.0,2.0,1.0,,155.0,60.0
Cipayung,1494,385000000.0,3.0,2.0,1.0,50.0,60.0
Cibubur,1494,1150000000.0,3.0,2.0,2.0,140.0,110.0
Sukmajaya,1495,1500000000.0,3.0,2.0,1.0,120.0,150.0
Tapos,1495,2500000000.0,3.0,2.0,1.0,149.0,150.0
Margonda,1495,850000000.0,3.0,2.0,2.0,99.0,62.0
Beji,1495,2100000000.0,5.0,3.0,2.0,260.0,150.0
Cipayung,1495,300000000.0,2.0,1.0,1.0,65.0,41.0
Cinere,1495,3700000000.0,4.0,3.0,,205.0,250.0
Cipayung,1495,350000000.0,2.0,1.0,1.0,66.0,41.0
Harjamukti,1495,1700000000.0,4.0,3.0,1.0,112.0,180.0
Cinere,1495,1200000000.0,4.0,3.0,,144.0,216.0
Cimanggis,1495,1550000000.0,2.0,1.0,1.0,96.0,90.0
Citayam,1495,185000000.0,2.0,1.0,1.0,42.0,33.0
Pancoran Mas,1495,850000000.0,2.0,2.0,,86.0,64.0
Sukatani,1495,1600000000.0,3.0,3.0,1.0,120.0,200.0
Limo,1495,1700000000.0,2.0,,,128.0,118.0
Beji,1495,1390000000.0,3.0,2.0,,75.0,110.0
Margonda,1495,1390000000.0,3.0,3.0,2.0,75.0,110.0
Cimanggis,1496,1700000000.0,2.0,1.0,1.0,108.0,42.0
Cinere,1496,3500000000.0,3.0,4.0,1.0,220.0,200.0
Cinere,1496,3800000000.0,2.0,,,161.0,429.0
Kelapa Dua,1496,900000000.0,3.0,2.0,1.0,50.0,80.0
Pancoran Mas,1496,1650000000.0,3.0,2.0,1.0,220.0,200.0
Tugu,1496,1900000000.0,3.0,2.0,1.0,133.0,90.0
Cipayung,1496,350000000.0,2.0,1.0,1.0,60.0,45.0
Sukmajaya,1496,1300000000.0,3.0,2.0,,90.0,90.0
Cinere,1496,2900000000.0,4.0,3.0,2.0,163.0,280.0
Cinere,1496,2900000000.0,4.0,3.0,2.0,162.0,255.0
Citayam,1496,185000000.0,2.0,1.0,1.0,42.0,33.0
Citayam,1496,185000000.0,2.0,1.0,1.0,42.0,33.0
Citayam,1496,185000000.0,2.0,1.0,1.0,42.0,33.0
Pancoran Mas,1496,1900000000.0,3.0,3.0,,218.0,150.0
Sawangan,1496,600000000.0,3.0,2.0,1.0,70.0,60.0
Sukmajaya,1496,2200000000.0,6.0,4.0,2.0,272.0,200.0
Sawangan,1497,4150000000.0000005,5.0,5.0,,880.0,540.0
Cilodong,1497,750000000.0,2.0,2.0,1.0,67.0,45.0
Tanah Baru,1497,1250000000.0,3.0,3.0,1.0,64.0,120.0
Tanah Baru,1497,945000000.0,3.0,2.0,1.0,53.0,70.0
Krukut,1497,1400000000.0,4.0,2.0,2.0,84.0,118.0
Kukusan,1497,1340000000.0,3.0,2.0,1.0,72.0,84.0
Kukusan,1497,630000000.0,2.0,1.0,1.0,56.0,40.0
Kukusan,1497,750000000.0,2.0,1.0,1.0,64.0,45.0
Kukusan,1497,750000000.0,2.0,1.0,1.0,64.0,45.0
Kukusan,1497,900000000.0,3.0,2.0,1.0,53.0,70.0
Kukusan,1497,925000000.0,3.0,3.0,1.0,54.0,75.0
Cinere,1497,2850000000.0,4.0,2.0,,225.0,240.0
Citayam,1497,185000000.0,2.0,1.0,1.0,42.0,33.0
Cimanggis,1497,820000000.0,3.0,1.0,,60.0,96.0
Cipayung,1497,425000000.0,3.0,1.0,1.0,60.0,39.0
Depok I,1497,350000000.0,2.0,1.0,1.0,75.0,45.0
Depok I,1498,350000000.0,2.0,1.0,1.0,75.0,45.0
Margonda,1498,425000000.0,3.0,1.0,1.0,60.0,39.0
Depok I,1498,185000000.0,2.0,1.0,,37.0,35.0
Beji,1498,425000000.0,3.0,1.0,1.0,60.0,36.0
Cinere,1498,3000000000.0,4.0,4.0,1.0,300.0,166.0
Pancoran Mas,1498,425000000.0,3.0,1.0,1.0,60.0,39.0
Tapos,1498,780000000.0,2.0,2.0,2.0,104.0,70.0
Depok II,1498,285000000.0,2.0,1.0,1.0,53.0,36.0
Cinere,1498,285000000.0,2.0,1.0,1.0,53.0,36.0
Beji,1498,1390000000.0,3.0,3.0,2.0,75.0,110.0
Beji,1498,1390000000.0,3.0,3.0,2.0,75.0,110.0
Tapos,1498,1900000000.0,4.0,4.0,2.0,128.0,165.0
Depok II,1498,17100000.0,3.0,,,1710.0,1428.0
Bojong Sari,1498,330000000.0,2.0,1.0,1.0,65.0,40.0
Sawangan,1498,950000000.0,3.0,2.0,1.0,60.0,65.0
Sawangan,1498,775000000.0,3.0,2.0,2.0,128.0,47.0
Cinere,1498,4200000000.0,5.0,6.0,,259.0,617.0
Cinere,1498,3250000000.0,5.0,4.0,4.0,412.0,307.0
Sawangan,1498,1060000000.0,2.0,2.0,1.0,55.0,75.0
Cinere,1498,5200000000.0,4.0,3.0,1.0,400.0,400.0
Cinere,1499,4700000000.0,5.0,4.0,1.0,351.0,340.0
Cinere,1499,2500000000.0,3.0,3.0,1.0,230.0,242.0
Cinere,1499,1830000000.0,4.0,3.0,2.0,105.0,170.0
Cinere,1499,1830000000.0,4.0,3.0,2.0,105.0,170.0
Cinere,1499,285000000.0,2.0,1.0,1.0,53.0,36.0
Margonda,1499,1390000000.0,3.0,3.0,2.0,75.0,110.0
Cinere,1499,3400000000.0,5.0,5.0,1.0,280.0,170.0
Cibubur,1499,3400000000.0,4.0,5.0,1.0,180.0,250.0
Depok II,1499,330000000.0,2.0,1.0,1.0,65.0,40.0
Cimanggis,1499,1550000000.0,2.0,1.0,,96.0,90.0
Citayam,1499,185000000.0,2.0,1.0,1.0,42.0,33.0
Cibubur,1499,1700000000.0,2.0,2.0,1.0,98.0,120.0
Cibubur,1499,2350000000.0,3.0,3.0,2.0,105.0,112.0
Depok I,1499,365000000.0,2.0,1.0,1.0,71.0,40.0
Limo,1499,472000000.0,2.0,1.0,1.0,51.0,36.0
Depok I,1499,285000000.0,2.0,1.0,1.0,53.0,36.0
Tapos,1499,2700000000.0,4.0,3.0,6.0,438.0,110.0
Depok II,1499,330000000.0,2.0,1.0,1.0,65.0,40.0
Limo,1499,681000000.0,2.0,2.0,,45.0,50.0
Depok I,1500,365000000.0,2.0,1.0,1.0,71.0,40.0
Citayam,1500,185000000.0,2.0,1.0,1.0,42.0,33.0
Citayam,1500,185000000.0,2.0,1.0,1.0,42.0,33.0
Pasir Putih,1500,575000000.0,2.0,1.0,1.0,63.0,45.0
Pancoran Mas,1500,489000000.0,2.0,1.0,1.0,55.0,36.0
Pancoran Mas,1500,650000000.0,2.0,1.0,1.0,85.0,47.0
Pancoran Mas,1500,550000000.0,3.0,1.0,1.0,70.0,80.0
Pancoran Mas,1500,550000000.0,3.0,1.0,1.0,70.0,80.0
Pancoran Mas,1500,550000000.0,3.0,1.0,1.0,70.0,80.0
Pancoran Mas,1500,659000000.0,3.0,2.0,1.0,37.0,60.0
Citayam,1500,185000000.0,2.0,1.0,1.0,42.0,33.0
Citayam,1500,185000000.0,2.0,1.0,1.0,42.0,33.0
Cinere,1500,3700000000.0,3.0,4.0,2.0,420.0,400.0
Sukmajaya,1500,1200000000.0,2.0,1.0,2.0,120.0,60.0
Sawangan,1500,1150000000.0,3.0,2.0,1.0,112.0,110.0
Sawangan,1500,1150000000.0,3.0,2.0,1.0,112.0,110.0
Pasir Putih,1500,165000000.0,2.0,1.0,,30.0,30.0
Cinere,1500,1600000000.0,3.0,2.0,1.0,84.0,110.0
Cinere,1500,3300000000.0,4.0,3.0,1.0,200.0,230.0
Citayam,1501,180000000.0,2.0,,,37.0,37.0
Harjamukti,1501,900000000.0,4.0,4.0,4.0,202.0,160.0
Sawangan,1501,675000000.0,2.0,1.0,1.0,74.0,52.0
Pasir Putih,1501,570000000.0,2.0,1.0,2.0,73.0,41.0
Pasir Putih,1501,545000000.0,2.0,1.0,2.0,68.0,41.0
Pasir Putih,1501,505000000.0,2.0,1.0,2.0,63.0,38.0
Pasir Putih,1501,590000000.0,2.0,1.0,2.0,73.0,45.0
Pasir Putih,1501,630000000.0,2.0,1.0,2.0,76.0,50.0
Cimanggis,1501,5500000000.0,2.0,,,600.0,450.0
Pasir Putih,1501,510000000.0,2.0,1.0,2.0,64.0,38.0
Sawangan,1501,375000000.0,3.0,1.0,1.0,73.0,50.0
Pancoran Mas,1501,1100000000.0,2.0,,,93.0,90.0
Cilodong,1501,790000000.0,2.0,2.0,1.0,78.0,50.0
Cinere,1501,3500000000.0,3.0,3.0,2.0,267.0,104.0
Tanah Baru,1501,1050000000.0,3.0,2.0,1.0,67.0,100.0
Cibubur,1501,900000000.0,2.0,1.0,1.0,90.0,67.0
Cimanggis,1501,5500000000.0,2.0,,,600.0,450.0
Cinere,1502,1870000000.0,3.0,4.0,2.0,100.0,135.0
Tapos,1502,2500000000.0,5.0,3.0,2.0,166.0,230.0
Beji,1502,1470000000.0,3.0,2.0,1.0,70.0,80.0
Cibubur,1502,2600000000.0,4.0,4.0,2.0,180.0,220.0
Tanah Baru,1502,1470000000.0,3.0,3.0,2.0,66.0,120.0
Sawangan,1502,650000000.0,3.0,2.0,1.0,84.0,60.0
Beji,1502,1200000000.0,2.0,,,50.0,60.0
Cibubur,1502,2350000000.0,4.0,3.0,1.0,165.0,150.0
Cibubur,1502,775000000.0,2.0,1.0,1.0,72.0,50.0
Sawangan,1502,400000000.0,2.0,1.0,1.0,60.0,36.0
Depok I,1502,2500000000.0,4.0,3.0,6.0,438.0,110.0
Depok II,1502,2200000000.0,5.0,3.0,1.0,144.0,171.0
Cilodong,1502,990000000.0,3.0,3.0,2.0,70.0,90.0
Cinangka,1502,315000000.0,2.0,1.0,1.0,50.0,36.0
Cimanggis,1502,3000000000.0,3.0,4.0,2.0,276.0,170.0
